Code,Year,GDP,Population,Id
PRY,1999,1758.260254,5026035,4919
PRY,2000,1728.340698,5123817,4920
PRY,2001,1630.190796,5211540,4921
PRY,2002,1361.249268,5286515,4922
PRY,2003,1436.764893,5353260,4923
PRY,2004,1776.932251,5416327,4924
PRY,2005,1960.514771,5476881,4925
PRY,2006,2426.416992,5534682,4926
PRY,2007,3194.262939,5590148,4927
PRY,2008,4360.429199,5645155,4928
PRY,2009,3920.186035,5702579,4929
PRY,2010,4725.726563,5768618,4930
PRY,2011,5776.281738,5843938,4931
PRY,2012,5617.10498,5923327,4932
PRY,2013,6410.814941,6005656,4933
PRY,2014,6629.416992,6090727,4934
PRY,2015,5861.401855,6177954,4935
PRY,2016,5759.041992,6266623,4936
PRY,2017,6136.058105,6355406,4937
PRY,2018,6242.961426,6443337,4938
PRY,2019,5807.838867,6530029,4939
PRY,2020,5353.348145,6618700,4940
PRY,2021,5891.5,6703802,4941
PSE,1994,1201.581543,2515166,4942
PSE,1995,1326.562866,2623149,4943
PSE,1996,1317.466797,2734003,4944
PSE,1997,1389.164917,2847222,4945
PSE,1998,1465.046021,2950926,4946
PSE,1999,1499.492188,3044490,4947
PSE,2000,1476.171875,3139950,4948
PSE,2001,1335.553223,3230085,4949
PSE,2002,1156.217529,3309493,4950
PSE,2003,1257.698608,3384195,4951
PSE,2004,1422.190918,3460130,4952
PSE,2005,1543.701416,3541198,4953
PSE,2006,1570.10437,3627671,4954
PSE,2007,1664.245728,3717882,4955
PSE,2008,2035.202393,3808824,4956
PSE,2009,2191.781738,3899401,4957
PSE,2010,2557.075684,3992283,4958
PSE,2011,2880.79834,4087747,4959
PSE,2012,3067.438721,4184161,4960
PSE,2013,3315.297607,4281800,4961
PSE,2014,3352.112549,4380473,4962
PSE,2015,3272.154297,4484615,4963
PSE,2016,3527.61377,4593855,4964
PSE,2017,3620.360596,4700954,4965
PSE,2018,3562.331055,4805549,4966
PSE,2019,3656.858154,4909775,4967
PSE,2020,3233.568604,5019407,4968
PSE,2021,3663.968994,5133393,4969
PYF,1989,13223.94434,206586,4970
PYF,1990,15728.71875,211108,4971
PYF,1991,15828.15137,215455,4972
PYF,1992,16909.97656,219633,4973
PYF,1993,15844.37793,223723,4974
PYF,1994,16145.86426,227692,4975
PYF,1995,18090.5957,231454,4976
PYF,1996,17713.72461,235200,4977
PYF,1997,15741.80371,239047,4978
PYF,1998,16070.30176,242892,4979
PYF,1999,15847.93262,246832,4980
PYF,2000,14346.19043,250939,4981
PYF,2001,14012.24219,255054,4982
PYF,2002,15302.35352,259142,4983
PYF,2003,18724.49805,263182,4984
PYF,2004,20829.07422,267135,4985
PYF,2005,21047.20313,271069,4986
PYF,2006,21382.22852,274908,4987
PYF,2007,23837.83008,278188,4988
PYF,2008,25437.67773,280566,4989
PYF,2009,23326.08203,282292,4990
PYF,2010,21447.85156,283795,4991
PYF,2011,21747.97656,285275,4992
PYF,2012,19864.53711,286591,4993
PYF,2013,20941.52148,288037,4994
PYF,2014,21223.08398,289880,4995
PYF,2015,18252.51953,291796,4996
PYF,2016,18726.64258,293552,4997
PYF,2017,19743.95508,295456,4998
PYF,2018,20614.89844,297615,4999
PYF,2019,20023.50391,299730,5000
PYF,2020,18910.38086,301935,5001
PYF,2021,19914.60352,304038,5002
QAT,1989,15197.875,426913,5003
QAT,1990,16664.83203,441685,5004
QAT,1991,15079.35938,456495,5005
QAT,1992,16223.78027,471299,5006
QAT,1993,14724.25879,486053,5007
QAT,1994,14728.78223,500685,5008
QAT,1995,15797.69141,515140,5009
QAT,1996,17116.83203,529277,5010
QAT,1997,20519.41016,550596,5011
QAT,1998,17651.54492,581004,5012
QAT,1999,20207.22656,613312,5013
QAT,2000,27494.77148,645947,5014
QAT,2001,25836.27148,678838,5015
QAT,2002,27151.0332,713195,5016
QAT,2003,31440.2207,748535,5017
QAT,2004,40792.27734,777951,5018
QAT,2005,52468.44531,848718,5019
QAT,2006,59978.85938,1015064,5020
QAT,2007,64706.98828,1231904,5021
QAT,2008,79811.60156,1444287,5022
QAT,2009,60733.98047,1610281,5023
QAT,2010,73021.3125,1713512,5024
QAT,2011,92993,1804175,5025
QAT,2012,98041.35938,1905670,5026
QAT,2013,97630.82813,2035509,5027
QAT,2014,93126.14844,2214471,5028
QAT,2015,66984.91406,2414580,5029
QAT,2016,58467.23438,2595175,5030
QAT,2017,59407.69922,2711764,5031
QAT,2018,66264.07813,2766743,5032
QAT,2019,62637.27344,2807242,5033
QAT,2020,52315.66016,2760390,5034
QAT,2021,66838.35938,2688239,5035
ROU,1989,1817.9021,22788042,5036
ROU,1990,1680.705566,22836234,5037
ROU,1991,1260.749023,22842488,5038
ROU,1992,1102.10376,22800964,5039
ROU,1993,1158.132568,22721662,5040
ROU,1994,1323.10437,22632776,5041
ROU,1995,1650.276489,22533138,5042
ROU,1996,1633.01062,22417872,5043
ROU,1997,1577.323364,22289540,5044
ROU,1998,1852.467285,22161240,5045
ROU,1999,1599.889526,22039006,5046
ROU,2000,1659.907593,21919882,5047
ROU,2001,1825.17981,21797588,5048
ROU,2002,2119.882568,21653530,5049
ROU,2003,2679.411865,21481322,5050
ROU,2004,3494.94458,21289292,5051
ROU,2005,4617.929199,21092264,5052
ROU,2006,5757.496582,20909406,5053
ROU,2007,8360.166016,20744226,5054
ROU,2008,10435.04395,20597516,5055
ROU,2009,8548.119141,20466318,5056
ROU,2010,8397.80957,20335212,5057
ROU,2011,9560.18457,20220286,5058
ROU,2012,8930.729492,20137112,5059
ROU,2013,9497.254883,20066550,5060
ROU,2014,10031.26758,19995836,5061
ROU,2015,8976.880859,19906078,5062
ROU,2016,9404.341797,19797820,5063
ROU,2017,10727.94922,19698852,5064
ROU,2018,12494.47754,19606778,5065
ROU,2019,12958.0752,19524212,5066
ROU,2020,13047.43164,19442040,5067
ROU,2021,14858.22949,19328558,5068
RUS,1989,3428.762207,147341504,5069
RUS,1990,3492.710205,148005696,5070
RUS,1991,3490.452393,148455408,5071
RUS,1992,3098.802734,148725600,5072
RUS,1993,2930.670166,148897280,5073
RUS,1994,2662.104004,148829120,5074
RUS,1995,2665.779785,148557456,5075
RUS,1996,2643.929199,148233408,5076
RUS,1997,2737.572021,147939968,5077
RUS,1998,1834.861816,147672720,5078
RUS,1999,1330.757202,147336384,5079
RUS,2000,1771.594116,146844848,5080
RUS,2001,2100.352539,146235520,5081
RUS,2002,2377.529541,145590144,5082
RUS,2003,2975.125244,144946720,5083
RUS,2004,4102.364746,144353648,5084
RUS,2005,5323.462891,143800048,5085
RUS,2006,6920.188965,143338672,5086
RUS,2007,9101.254883,143117680,5087
RUS,2008,11635.27246,143086544,5088
RUS,2009,8562.813477,143163648,5089
RUS,2010,10674.99609,143242592,5090
RUS,2011,14311.08398,143364544,5091
RUS,2012,15420.875,143629360,5092
RUS,2013,15974.64453,143956864,5093
RUS,2014,14095.64844,144285072,5094
RUS,2015,9313.013672,144668384,5095
RUS,2016,8704.898438,145109152,5096
RUS,2017,10720.33301,145452544,5097
RUS,2018,11287.36035,145652288,5098
RUS,2019,11536.25098,145742288,5099
RUS,2020,10169.08691,145617328,5100
RUS,2021,12194.77734,145102752,5101
RWA,1989,336.7447205,7141981,5102
RWA,1990,348.3878174,7319970,5103
RWA,1991,255.3676758,7485683,5104
RWA,1992,264.9825745,7657202,5105
RWA,1993,249.410614,7904741,5106
RWA,1994,111.9373016,6732668,5107
RWA,1995,227.458847,5686897,5108
RWA,1996,205.8421326,6715510,5109
RWA,1997,241.5055389,7666742,5110
RWA,1998,251.3496857,7914653,5111
RWA,1999,269.1408691,8009586,5112
RWA,2000,254.9423676,8109994,5113
RWA,2001,238.9974518,8223950,5114
RWA,2002,234.6823578,8372310,5115
RWA,2003,249.4349518,8567993,5116
RWA,2004,270.1793213,8791855,5117
RWA,2005,324.8663635,9026297,5118
RWA,2006,357.9378357,9270073,5119
RWA,2007,427.1924133,9523177,5120
RWA,2008,529.2611694,9781999,5121
RWA,2009,564.6894531,10043736,5122
RWA,2010,593.8026123,10309032,5123
RWA,2011,650.6026001,10576932,5124
RWA,2012,705.7597656,10840331,5125
RWA,2013,704.0562744,11101352,5126
RWA,2014,724.3521729,11368450,5127
RWA,2015,733.4411011,11642963,5128
RWA,2016,728.4345093,11930902,5129
RWA,2017,756.5476685,12230343,5130
RWA,2018,769.4373169,12531810,5131
RWA,2019,806.8800049,12835029,5132
RWA,2020,774.68927,13146367,5133
RWA,2021,822.3479614,13461891,5134
SAU,1989,6210.052734,15353231,5135
SAU,1990,7349.704102,16004768,5136
SAU,1991,7939.29834,16654283,5137
SAU,1992,7932.706543,17281352,5138
SAU,1993,7450.65918,17846472,5139
SAU,1994,7359.449219,18367526,5140
SAU,1995,7588.761719,18888862,5141
SAU,1996,8174.142578,19410278,5142
SAU,1997,8323.825195,19938380,5143
SAU,1998,7169.369629,20472576,5144
SAU,1999,7697.26709,21009664,5145
SAU,2000,8795.261719,21547398,5146
SAU,2001,8337.320313,22085932,5147
SAU,2002,8380.958984,22623412,5148
SAU,2003,9321.803711,23150850,5149
SAU,2004,10935.0166,23661804,5150
SAU,2005,13462.7627,24397652,5151
SAU,2006,14848.60254,25382870,5152
SAU,2007,15756.19336,26400066,5153
SAU,2008,18944.85742,27437352,5154
SAU,2009,15064.63086,28483800,5155
SAU,2010,17958.94922,29411930,5156
SAU,2011,22262.61328,30150952,5157
SAU,2012,23878.58594,30821554,5158
SAU,2013,23716.25977,31482502,5159
SAU,2014,23543.56641,32125570,5160
SAU,2015,19977.79492,32749838,5161
SAU,2016,19300.05078,33416272,5162
SAU,2017,20138.14648,34193120,5163
SAU,2018,23318.73828,35018132,5164
SAU,2019,22430.23828,35827364,5165
SAU,2020,19539.56641,35997108,5166
SAU,2021,23185.87109,35950396,5167
SDN,1989,841.9991455,20718704,5168
SDN,1990,1301.819092,21090892,5169
SDN,1991,1667.545288,21453710,5170
SDN,1992,263.0890808,21780058,5171
SDN,1993,326.7594299,22163254,5172
SDN,1994,459.4543457,22703632,5173
SDN,1995,483.6819153,23290602,5174
SDN,1996,307.8197937,23862260,5175
SDN,1997,388.8157043,24454376,5176
SDN,1998,366.1193542,25029146,5177
SDN,1999,339.2815857,25634162,5178
SDN,2000,378.1611633,26298778,5179
SDN,2001,471.3765869,26947252,5180
SDN,2002,529.4435425,27570326,5181
SDN,2003,607.0142212,28188984,5182
SDN,2004,737.1085205,28831556,5183
SDN,2005,945.6734009,29540584,5184
SDN,2006,1179.91626,30332970,5185
SDN,2007,1500.673096,31191168,5186
SDN,2008,1585.554321,32065240,5187
SDN,2009,1382.641357,32948156,5188
SDN,2010,1706.415649,33739932,5189
SDN,2011,1982.831055,34419628,5190
SDN,2012,1797.379761,35159792,5191
SDN,2013,1834.545898,35990708,5192
SDN,2014,2075.989014,37003248,5193
SDN,2015,2226.421631,38171172,5194
SDN,2016,2614.300293,39377168,5195
SDN,2017,3188.75,40679820,5196
SDN,2018,769.8691406,41999064,5197
SDN,2019,748.0109253,43232092,5198
SDN,2020,608.3325195,44440484,5199
SDN,2021,751.8213501,45657204,5200
SEN,1989,869.4598999,7321837,5201
SEN,1990,980.7545166,7536003,5202
SEN,1991,935.6384277,7754296,5203
SEN,1992,974.3312378,7974512,5204
SEN,1993,898.9129028,8196551,5205
SEN,1994,598.1453857,8417001,5206
SEN,1995,732.8364258,8632684,5207
SEN,1996,741.7617188,8843426,5208
SEN,1997,667.453186,9051545,5209
SEN,1998,702.4336548,9261531,5210
SEN,1999,695.552124,9478565,5211
SEN,2000,619.6420898,9704291,5212
SEN,2001,654.8406982,9938028,5213
SEN,2002,688.1875,10180944,5214
SEN,2003,840.3582764,10434505,5215
SEN,2004,941.8738403,10698699,5216
SEN,2005,1003.187134,10974066,5217
SEN,2006,1038.579102,11263389,5218
SEN,2007,1210.167603,11563878,5219
SEN,2008,1419.531006,11872933,5220
SEN,2009,1323.971313,12195028,5221
SEN,2010,1286.604858,12530128,5222
SEN,2011,1383.539185,12875878,5223
SEN,2012,1334.726074,13231840,5224
SEN,2013,1391.532227,13595571,5225
SEN,2014,1417.095093,13970314,5226
SEN,2015,1238.126343,14356191,5227
SEN,2016,1290.75,14751356,5228
SEN,2017,1385.199341,15157793,5229
SEN,2018,1484.239624,15574910,5230
SEN,2019,1462.35437,16000783,5231
SEN,2020,1490.203125,16436120,5232
SEN,2021,1636.893188,16876726,5233
SGP,1989,10394.53906,2945697,5234
SGP,1990,11861.75586,3022218,5235
SGP,1991,14502.37988,3120627,5236
SGP,1992,16135.91406,3228234,5237
SGP,1993,18290.02734,3334134,5238
SGP,1994,21553.03125,3438616,5239
SGP,1995,24914.41211,3543878,5240
SGP,1996,26233.62891,3651905,5241
SGP,1997,26375.97266,3760649,5242
SGP,1998,21829.30078,3866296,5243
SGP,1999,21796.08398,3966485,5244
SGP,2000,23852.32617,4053602,5245
SGP,2001,21700.01953,4121341,5246
SGP,2002,22159.68945,4176799,5247
SGP,2003,23730.15234,4226417,5248
SGP,2004,27608.53711,4270407,5249
SGP,2005,29961.26367,4344645,5250
SGP,2006,33769.15234,4486581,5251
SGP,2007,39432.9375,4663262,5252
SGP,2008,40007.46875,4838404,5253
SGP,2009,38927.20703,5010707,5254
SGP,2010,47236.96094,5163585,5255
SGP,2011,53890.42969,5281351,5256
SGP,2012,55546.48828,5381003,5257
SGP,2013,56967.42578,5478063,5258
SGP,2014,57562.53125,5570505,5259
SGP,2015,55646.61719,5650020,5260
SGP,2016,56860.41406,5711936,5261
SGP,2017,61150.72656,5764489,5262
SGP,2018,66859.33594,5814543,5263
SGP,2019,65831.1875,5866408,5264
SGP,2020,60729.44922,5909874,5265
SGP,2021,72794,5941063,5266
SLB,1989,549.6008301,314572,5267
SLB,1990,662.8527222,324184,5268
SLB,1991,681.3442993,333960,5269
SLB,1992,782.2683105,343929,5270
SLB,1993,849.3684692,354097,5271
SLB,1994,1105.147705,364510,5272
SLB,1995,1251.217896,375198,5273
SLB,1996,1322.510742,386084,5274
SLB,1997,1326.18042,397059,5275
SLB,1998,1121.132202,408151,5276
SLB,1999,1164.110229,419242,5277
SLB,2000,976.4342041,429986,5278
SLB,2001,929.8638306,440403,5279
SLB,2002,768.4916382,450773,5280
SLB,2003,905.5874634,461226,5281
SLB,2004,991.9943848,471796,5282
SLB,2005,1145.862427,482496,5283
SLB,2006,1250.946899,493438,5284
SLB,2007,1377.862061,504624,5285
SLB,2008,1504.530762,516010,5286
SLB,2009,1526.167847,527844,5287
SLB,2010,1661.998047,540402,5288
SLB,2011,1921.346069,553727,5289
SLB,2012,2087.518799,567771,5290
SLB,2013,2208.095947,582369,5291
SLB,2014,2235.747314,597386,5292
SLB,2015,2134.80249,612670,5293
SLB,2016,2196.270996,628110,5294
SLB,2017,2283.576172,643641,5295
SLB,2018,2450.484375,659259,5296
SLB,2019,2398.772705,675000,5297
SLB,2020,2222.465576,691198,5298
SLB,2021,2304.844482,707855,5299
SLE,1989,224.3178253,4159166,5300
SLE,1990,150.1934204,4325390,5301
SLE,1991,178.1524353,4378175,5302
SLE,1992,158.0814972,4301575,5303
SLE,1993,178.9729919,4295693,5304
SLE,1994,211.338562,4314956,5305
SLE,1995,201.3711243,4324151,5306
SLE,1996,216.6234131,4347381,5307
SLE,1997,193.0108185,4405034,5308
SLE,1998,151.0965576,4449981,5309
SLE,1999,149.5783386,4475156,5310
SLE,2000,138.7139435,4584074,5311
SLE,2001,224.5102234,4857106,5312
SLE,2002,243.8352051,5140120,5313
SLE,2003,258.9860229,5350917,5314
SLE,2004,261.7839355,5533329,5315
SLE,2005,290.4095459,5683338,5316
SLE,2006,324.4725647,5809778,5317
SLE,2007,363.4345093,5939169,5318
SLE,2008,411.34729,6090861,5319
SLE,2009,392.0066833,6259845,5320
SLE,2010,400.519989,6436699,5321
SLE,2011,445.0053711,6612390,5322
SLE,2012,560.0374146,6788594,5323
SLE,2013,706.4526367,6964867,5324
SLE,2014,702.3353882,7140700,5325
SLE,2015,576.7402344,7314779,5326
SLE,2016,490.370575,7493918,5327
SLE,2017,484.4464417,7677570,5328
SLE,2018,519.6500244,7861287,5329
SLE,2019,506.6069031,8046830,5330
SLE,2020,493.4787903,8233973,5331
SLE,2021,480.0392151,8420642,5332
SLV,1989,829.5125122,5270833,5333
SLV,1990,897.5929565,5367182,5334
SLV,1991,961.7789917,5461074,5335
SLV,1992,1047.043213,5552210,5336
SLV,1993,1186.340698,5630994,5337
SLV,1994,1348.907959,5693040,5338
SLV,1995,1552.130249,5748201,5339
SLV,1996,1653.630493,5797142,5340
SLV,1997,1749.501831,5842637,5341
SLV,1998,1858.371338,5885085,5342
SLV,1999,1904.874878,5923862,5343
SLV,2000,1977.840576,5958482,5344
SLV,2001,2051.158691,5988102,5345
SLV,2002,2106.739502,6011278,5346
SLV,2003,2197.481934,6026854,5347
SLV,2004,2273.955566,6035653,5348
SLV,2005,2434.323486,6037817,5349
SLV,2006,2651.430908,6034439,5350
SLV,2007,2814.589844,6044130,5351
SLV,2008,2964.172119,6068108,5352
SLV,2009,2889.685791,6091181,5353
SLV,2010,3017.307373,6114039,5354
SLV,2011,3304.974121,6137354,5355
SLV,2012,3471.05127,6161293,5356
SLV,2013,3555.162109,6185641,5357
SLV,2014,3638.517578,6209528,5358
SLV,2015,3761.513672,6231072,5359
SLV,2016,3870.312988,6250513,5360
SLV,2017,3986.049072,6266661,5361
SLV,2018,4145.862305,6276340,5362
SLV,2019,4280.288574,6280222,5363
SLV,2020,3903.395752,6292734,5364
SLV,2021,4551.18457,6314165,5365
SRB,1995,2207.450684,7982463,5399
SRB,1996,2864.084717,7993447,5400
SRB,1997,3380.041504,7997524,5401
SRB,1998,2571.172607,7985509,5402
SRB,1999,2571.303955,7959748,5403
SRB,2000,914.7857056,7935023,5404
SRB,2001,1727.28125,7917792,5405
SRB,2002,2283.84668,7904272,5406
SRB,2003,3005.42627,7887466,5407
SRB,2004,3502.802979,7863399,5408
SRB,2005,3720.479248,7830944,5409
SRB,2006,4382.617188,7794792,5410
SRB,2007,5848.476563,7758181,5411
SRB,2008,7101.040039,7722801,5412
SRB,2009,6169.114258,7688037,5413
SRB,2010,5735.422852,7653749,5414
SRB,2011,6809.159668,7620925,5415
SRB,2012,6015.945313,7591357,5416
SRB,2013,6755.07373,7566674,5417
SRB,2014,6600.056641,7543965,5418
SRB,2015,5588.980957,7519501,5419
SRB,2016,5765.200684,7493288,5420
SRB,2017,6292.543457,7464882,5421
SRB,2018,7252.401855,7433825,5422
SRB,2019,7417.203613,7401056,5423
SRB,2020,7733.802734,7358010,5424
SRB,2021,9230.178711,7296771,5425
SSD,2008,1653.041504,8823896,5426
SSD,2009,1325.275024,9229234,5427
SSD,2010,1503.133911,9714425,5428
SSD,2011,1455.358398,10243057,5429
SSD,2012,1114.923706,10701605,5430
SSD,2013,1659.140747,11106037,5431
SSD,2014,1245.149292,11213286,5432
SSD,2015,1071.77771,11194300,5433
STP,2001,519.2960815,146271,5434
STP,2002,568.4112549,149852,5435
STP,2003,663.9194336,153774,5436
STP,2004,726.5994873,157714,5437
STP,2005,843.9526978,161697,5438
STP,2006,861.5211792,165739,5439
STP,2007,878.1325684,169859,5440
STP,2008,1080.556763,174019,5441
STP,2009,1054.412964,178145,5442
STP,2010,1079.689697,182154,5443
STP,2011,1244.271606,186058,5444
STP,2012,1319.900879,189936,5445
STP,2013,1551.192871,193765,5446
STP,2014,1754.600464,197511,5447
STP,2015,1571.498535,201142,5448
STP,2016,1688.375244,204640,5449
STP,2017,1805.524658,208050,5450
STP,2018,1950.629395,211358,5451
STP,2019,1991.738281,214612,5452
STP,2020,2161.310303,218650,5453
STP,2021,2360.543457,223118,5454
SUR,1989,1328.729492,408374,5455
SUR,1990,940.9917603,412767,5456
SUR,1991,1077.212646,415988,5457
SUR,1992,964.4332275,419531,5458
SUR,1993,1015.128052,422384,5459
SUR,1994,1419.517944,426553,5460
SUR,1995,1591.72937,434497,5461
SUR,1996,1940.841553,443840,5462
SUR,1997,2045.593018,452895,5463
SUR,1998,2405.744141,461754,5464
SUR,1999,1883.889038,470469,5465
SUR,2000,1978.446655,479011,5466
SUR,2001,1711.714478,487402,5467
SUR,2002,2206.272949,495678,5468
SUR,2003,2529.259521,503786,5469
SUR,2004,2906.725342,510588,5470
SUR,2005,3474.078369,516228,5471
SUR,2006,5031.158691,522035,5472
SUR,2007,5562.333984,527958,5473
SUR,2008,6616.814941,533939,5474
SUR,2009,7176.857422,539996,5475
SUR,2010,7999.557129,546085,5476
SUR,2011,8009.252441,552154,5477
SUR,2012,8922.956055,558111,5478
SUR,2013,9124.541016,563952,5479
SUR,2014,9199.177734,569687,5480
SUR,2015,8907.750977,575478,5481
SUR,2016,5705.426758,581462,5482
SUR,2017,6112.851074,587566,5483
SUR,2018,6730.84668,593729,5484
SUR,2019,6690.044922,600305,5485
SUR,2020,4796.533203,607068,5486
SUR,2021,4869.134277,612989,5487
SVK,1990,2405.535156,5261310,5488
SVK,1991,2691.195557,5280230,5489
SVK,1992,2920.91748,5301897,5490
SVK,1993,3102.296875,5321863,5491
SVK,1994,3771.359619,5338814,5492
SVK,1995,4819.125488,5349999,5493
SVK,1996,5196.94043,5358288,5494
SVK,1997,5146.670898,5365829,5495
SVK,1998,5538.616699,5371086,5496
SVK,1999,5645.581543,5374617,5497
SVK,2000,5426.624512,5376700,5498
SVK,2001,5722.167969,5376457,5499
SVK,2002,6564.696289,5375206,5500
SVK,2003,8731.9375,5374381,5501
SVK,2004,10691.44629,5374932,5502
SVK,2005,11690.11328,5376251,5503
SVK,2006,13170.78516,5377239,5504
SVK,2007,16106.06055,5378381,5505
SVK,2008,18753.58398,5381641,5506
SVK,2009,16597.20898,5388934,5507
SVK,2010,16908.84766,5396428,5508
SVK,2011,18509.74023,5402686,5509
SVK,2012,17498.35352,5409283,5510
SVK,2013,18276.00977,5414744,5511
SVK,2014,18719.98828,5419572,5512
SVK,2015,16390.88281,5424449,5513
SVK,2016,16563.44141,5431205,5514
SVK,2017,17585.19727,5439418,5515
SVK,2018,19486.39453,5446746,5516
SVK,2019,19383.48047,5453932,5517
SVK,2020,19545.74219,5456681,5518
SVK,2021,21391.92578,5447621,5519
SVN,1995,10730.45117,1991115,5520
SVN,1996,10815.11133,1990671,5521
SVN,1997,10454.96582,1989831,5522
SVN,1998,11175.77148,1988287,5523
SVN,1999,11452.7832,1986263,5524
SVN,2000,10201.30371,1984339,5525
SVN,2001,10479.75977,1982489,5526
SVN,2002,11777.15527,1983769,5527
SVN,2003,14849.03711,1989413,5528
SVN,2004,17233.13867,1996731,5529
SVN,2005,18098.9082,2004780,5530
SVN,2006,19672.96484,2013577,5531
SVN,2007,23817.88672,2023230,5532
SVN,2008,27595.59961,2034037,5533
SVN,2009,24792.12891,2045578,5534
SVN,2010,23532.48047,2057294,5535
SVN,2011,25128.01563,2065457,5536
SVN,2012,22641.80469,2069365,5537
SVN,2013,23503.2832,2072374,5538
SVN,2014,24247.17383,2074923,5539
SVN,2015,20890.16602,2080865,5540
SVN,2016,21678.35938,2090020,5541
SVN,2017,23514.02539,2098396,5542
SVN,2018,26123.74805,2105931,5543
SVN,2019,26016.07813,2112905,5544
SVN,2020,25545.24023,2117648,5545
SVN,2021,29291.40039,2119408,5546
SWE,1989,25662.2207,8504982,5547
SWE,1990,30593.67188,8548407,5548
SWE,1991,31822.80469,8594170,5549
SWE,1992,32800.98438,8640277,5550
SWE,1993,24425.28516,8683403,5551
SWE,1994,26083.61523,8723467,5552
SWE,1995,30282.96484,8758496,5553
SWE,1996,32998.96875,8785493,5554
SWE,1997,30312.48828,8807868,5555
SWE,1998,30596.52734,8828629,5556
SWE,1999,30941.08008,8848881,5557
SWE,2000,29624.91211,8871042,5558
SWE,2001,27247.85742,8896748,5559
SWE,2002,29899.19531,8926011,5560
SWE,2003,37321.79688,8961506,5561
SWE,2004,42821.67188,9004263,5562
SWE,2005,43437.0625,9051739,5563
SWE,2006,46593.60156,9104724,5564
SWE,2007,53700.00391,9164274,5565
SWE,2008,56152.55078,9229282,5566
SWE,2009,46946.96094,9301413,5567
SWE,2010,52869.04297,9381722,5568
SWE,2011,60755.75781,9467384,5569
SWE,2012,58037.82031,9555984,5570
SWE,2013,61126.94141,9648935,5571
SWE,2014,60020.35938,9747507,5572
SWE,2015,51545.48438,9849344,5573
SWE,2016,51965.15625,9953322,5574
SWE,2017,53791.50781,10058191,5575
SWE,2018,54589.05859,10162300,5576
SWE,2019,51939.42969,10267922,5577
SWE,2020,52837.90234,10368968,5578
SWE,2021,61028.73828,10467095,5579
SWZ,1989,843.7723389,825960,5580
SWZ,1990,1305.256104,854020,5581
SWZ,1991,1299.456421,889719,5582
SWZ,1992,1388.688721,925170,5583
SWZ,1993,1423.468018,953454,5584
SWZ,1994,1488.139282,953745,5585
SWZ,1995,1781.701538,953586,5586
SWZ,1996,1646.24231,973593,5587
SWZ,1997,1732.755615,990740,5588
SWZ,1998,1568.812378,1005162,5589
SWZ,1999,1519.962769,1018383,5590
SWZ,2000,1686.664307,1030504,5591
SWZ,2001,1481.163086,1041400,5592
SWZ,2002,1362.976685,1050818,5593
SWZ,2003,2075.575195,1058808,5594
SWZ,2004,2599.1521,1065776,5595
SWZ,2005,2964.985596,1071895,5596
SWZ,2006,3053.95459,1077747,5597
SWZ,2007,3200.496582,1084015,5598
SWZ,2008,3022.4646,1089885,5599
SWZ,2009,3270.127686,1094890,5600
SWZ,2010,4035.546631,1099926,5601
SWZ,2011,4360.979004,1105379,5602
SWZ,2012,4396.5625,1111453,5603
SWZ,2013,4111.109863,1118329,5604
SWZ,2014,3928.506836,1125872,5605
SWZ,2015,3583.311279,1133941,5606
SWZ,2016,3339.99292,1142529,5607
SWZ,2017,3824.046875,1151397,5608
SWZ,2018,4020.272949,1160430,5609
SWZ,2019,3843.377441,1169620,5610
SWZ,2020,3372.895508,1180663,5611
SWZ,2021,3978.403564,1192273,5612
SYC,1989,4407.201172,70360,5621
SYC,1990,5302.84375,71073,5622
SYC,1991,5314.663086,71773,5623
SYC,1992,6128.445801,72435,5624
SYC,1993,6559.129883,73057,5625
SYC,1994,6555.504395,73863,5626
SYC,1995,6748.931152,74753,5627
SYC,1996,6583.201172,75570,5628
SYC,1997,7280.989746,76554,5629
SYC,1998,7715.917969,77683,5630
SYC,1999,7747.612305,78848,5631
SYC,2000,7578.851074,80073,5632
SYC,2001,7663.137207,81278,5633
SYC,2002,8331.261719,82448,5634
SYC,2003,8524.960938,83613,5635
SYC,2004,10176.65918,84733,5636
SYC,2005,11092.51074,85907,5637
SYC,2006,12014.39941,87110,5638
SYC,2007,12154.83008,88339,5639
SYC,2008,11122.8623,89660,5640
SYC,2009,9706.956055,91046,5641
SYC,2010,10804.68457,92424,5642
SYC,2011,12189.09473,93842,5643
SYC,2012,11998.44727,95319,5644
SYC,2013,14764.93945,96730,5645
SYC,2014,15188.22852,98016,5646
SYC,2015,15157.53027,99260,5647
SYC,2016,15740.12988,100521,5648
SYC,2017,16416.77539,101828,5649
SYC,2018,16910.6875,103120,5650
SYC,2019,17253.50586,104386,5651
SYC,2020,12808.9873,105545,5652
SYC,2021,14653.30957,106486,5653
SYR,1989,1546.400391,12034101,5654
SYR,1990,1926.384644,12409003,5655
SYR,1991,2171.463623,12782284,5656
SYR,1992,2516.443359,13156408,5657
SYR,1993,2722.905273,13537067,5658
SYR,1994,3238.394043,13922629,5659
SYR,1995,3553.746338,14313451,5660
SYR,1996,4184.294434,14708883,5661
SYR,1997,4397.538086,15104000,5662
SYR,1998,4542.949219,15500556,5663
SYR,1999,4588.982422,15901207,5664
SYR,2000,4941.852539,16307659,5665
SYR,2001,5187.206055,16727949,5666
SYR,2002,5276.064941,17164026,5667
